region,province,municipality,id_hh,id_ind,stratum,stratum_label,sex,cl_age,active,income_hh,unemployed,inactive,SR,nSR,weight
north,north_2,167,H242703,186031,16000,north_2_6,2,(14,24],1,6139.00926842272,0,0,0,1,271.375
north,north_2,167,H242683,185971,16000,north_2_6,1,(44,54],1,5561.36283146876,0,0,0,1,271.375
north,north_2,167,H242813,186310,16000,north_2_6,2,(74,112],0,10914.6759586667,0,1,0,1,271.375
north,north_2,167,H242806,186297,16000,north_2_6,2,(44,54],1,13815.5370130431,0,0,0,1,271.375
north,north_2,167,H242806,186295,16000,north_2_6,2,(14,24],1,13815.5370130431,0,0,0,1,271.375
north,north_2,167,H242800,186284,16000,north_2_6,2,(14,24],1,12221.9967986496,0,0,0,1,271.375
north,north_2,167,H242705,186041,16000,north_2_6,2,(54,64],1,22224.9801532252,0,0,0,1,271.375
north,north_2,167,H242705,186040,16000,north_2_6,2,(74,112],0,22224.9801532252,0,1,0,1,271.375
north,north_2,177,H249156,205028,16000,north_2_6,1,(54,64],1,57049.4397702445,0,0,0,1,266.95652173913
north,north_2,177,H249069,204800,16000,north_2_6,2,(24,34],1,28132.3040121324,0,0,0,1,266.95652173913
north,north_2,177,H249148,205010,16000,north_2_6,1,(74,112],0,111769.340192686,0,1,0,1,266.95652173913
north,north_2,177,H249326,205406,16000,north_2_6,1,(34,44],1,53518.8197581353,0,0,0,1,266.95652173913
north,north_2,177,H249014,204645,16000,north_2_6,1,(64,74],1,15491.6785422638,0,0,0,1,266.95652173913
north,north_2,177,H249114,204922,16000,north_2_6,2,(74,112],0,16334.8304302594,0,1,0,1,266.95652173913
north,north_2,177,H249329,205410,16000,north_2_6,1,(14,24],1,13783.6017233895,0,0,0,1,266.95652173913
north,north_2,177,H249256,205266,16000,north_2_6,1,(44,54],1,31066.931737825,0,0,0,1,266.95652173913
north,north_2,177,H248941,204416,16000,north_2_6,2,(44,54],1,1690.18166588211,0,0,0,1,266.95652173913
north,north_2,177,H249258,205272,16000,north_2_6,1,(34,44],1,18281.7878582691,0,0,0,1,266.95652173913
north,north_2,177,H249231,205203,16000,north_2_6,2,(34,44],1,3447.84346217391,0,0,0,1,266.95652173913
north,north_2,177,H249223,205182,16000,north_2_6,2,(14,24],0,255.236065210048,1,0,0,1,266.95652173913
north,north_2,177,H249262,205280,16000,north_2_6,2,(44,54],1,20459.8887698904,0,0,0,1,266.95652173913
north,north_2,177,H249105,204900,16000,north_2_6,2,(14,24],1,27986.1898990305,0,0,0,1,266.95652173913
north,north_2,177,H249203,205139,16000,north_2_6,1,(34,44],1,9313.1216229458,0,0,0,1,266.95652173913
north,north_2,177,H248956,204473,16000,north_2_6,2,(44,54],1,4700.30903734329,0,0,0,1,266.95652173913
north,north_2,177,H249185,205096,16000,north_2_6,2,(14,24],1,5907.07680942978,0,0,0,1,266.95652173913
north,north_2,177,H249272,205305,16000,north_2_6,2,(34,44],1,13207.5776269949,0,0,0,1,266.95652173913
north,north_2,177,H249191,205112,16000,north_2_6,1,(34,44],1,23351.2429100074,0,0,0,1,266.95652173913
north,north_2,177,H249282,205321,16000,north_2_6,2,(74,112],0,9987.22163552384,0,1,0,1,266.95652173913
north,north_2,177,H249202,205135,16000,north_2_6,1,(54,64],1,33777.3832565697,0,0,0,1,266.95652173913
north,north_2,177,H249296,205347,16000,north_2_6,2,(64,74],1,23286.2062604166,0,0,0,1,266.95652173913
north,north_2,177,H248996,204593,16000,north_2_6,2,(0,14],0,23629.3853774297,0,1,0,1,266.95652173913
north,north_2,187,H259008,230143,15000,north_2_5,1,(44,54],1,24675.5463746318,0,0,0,1,1173.22727272727
north,north_2,187,H257991,227741,15000,north_2_5,2,(74,112],0,13790.6498994405,0,1,0,1,1173.22727272727
north,north_2,187,H258485,228947,15000,north_2_5,2,(34,44],1,20514.6009715754,0,0,0,1,1173.22727272727
north,north_2,187,H258066,227932,15000,north_2_5,2,(64,74],1,16185.0465908505,0,0,0,1,1173.22727272727
north,north_2,187,H257964,227666,15000,north_2_5,2,(14,24],1,40500.7791802693,0,0,0,1,1173.22727272727
north,north_2,187,H260012,232004,15000,north_2_5,2,(34,44],1,16552.9027455995,0,0,0,1,1173.22727272727
north,north_2,187,H260146,232194,15000,north_2_5,1,(44,54],0,2278.24035397911,1,0,0,1,1173.22727272727
north,north_2,187,H257267,225669,15000,north_2_5,2,(24,34],1,19470.5768557438,0,0,0,1,1173.22727272727
north,north_2,187,H260006,231995,15000,north_2_5,1,(54,64],1,31237.3110133328,0,0,0,1,1173.22727272727
north,north_2,187,H257369,225991,15000,north_2_5,1,(74,112],0,6797.70140221092,0,1,0,1,1173.22727272727
north,north_2,187,H257231,225568,15000,north_2_5,2,(44,54],1,21062.2670808811,0,0,0,1,1173.22727272727
north,north_2,187,H258089,227998,15000,north_2_5,1,(24,34],1,19231.1790763094,0,0,0,1,1173.22727272727
north,north_2,187,H260048,232058,15000,north_2_5,1,(44,54],1,27903.9582393596,0,0,0,1,1173.22727272727
north,north_2,187,H257400,226105,15000,north_2_5,1,(64,74],1,17222.9665198881,0,0,0,1,1173.22727272727
north,north_2,187,H259607,231330,15000,north_2_5,1,(24,34],1,25055.8651590691,0,0,0,1,1173.22727272727
north,north_2,187,H257871,227433,15000,north_2_5,1,(64,74],1,24777.8306688347,0,0,0,1,1173.22727272727
north,north_2,187,H257414,226149,15000,north_2_5,2,(54,64],1,14212.867186735,0,0,0,1,1173.22727272727
north,north_2,187,H257480,226339,15000,north_2_5,1,(54,64],1,40664.0674114559,0,0,0,1,1173.22727272727
north,north_2,187,H258835,229731,15000,north_2_5,2,(34,44],1,29689.4914249382,0,0,0,1,1173.22727272727
north,north_2,187,H259919,231860,15000,north_2_5,1,(64,74],1,7733.45320592394,0,0,0,1,1173.22727272727
north,north_2,187,H259320,230775,15000,north_2_5,1,(74,112],0,20351.0382431894,0,1,0,1,1173.22727272727
north,north_2,187,H258790,229619,15000,north_2_5,2,(0,14],0,28421.401245753,0,1,0,1,1173.22727272727
north,north_2,191,H261525,241157,16000,north_2_6,2,(14,24],1,28157.8342689962,0,0,0,1,263.954545454545
north,north_2,191,H261387,240799,16000,north_2_6,1,(54,64],1,36465.8892743286,0,0,0,1,263.954545454545
north,north_2,191,H261421,240884,16000,north_2_6,2,(74,112],0,14158.8086364124,0,1,0,1,263.954545454545
north,north_2,191,H261997,242115,16000,north_2_6,1,(74,112],0,21246.0412716897,0,1,0,1,263.954545454545
north,north_2,191,H261396,240821,16000,north_2_6,1,(14,24],1,17757.2801834563,0,0,0,1,263.954545454545
north,north_2,191,H261492,241080,16000,north_2_6,1,(14,24],1,7896.27883830758,0,0,0,1,263.954545454545
north,north_2,191,H261821,241820,16000,north_2_6,1,(54,64],1,37283.2369147817,0,0,0,1,263.954545454545
north,north_2,191,H261654,241475,16000,north_2_6,1,(0,14],0,14893.4746337948,0,1,0,1,263.954545454545
north,north_2,191,H261437,240929,16000,north_2_6,2,(64,74],1,8166.43093514794,0,0,0,1,263.954545454545
north,north_2,191,H261897,241951,16000,north_2_6,2,(74,112],0,29149.4478788895,0,1,0,1,263.954545454545
north,north_2,191,H261294,240540,16000,north_2_6,2,(0,14],0,898.619224571218,0,1,0,1,263.954545454545
north,north_2,191,H261483,241048,16000,north_2_6,1,(34,44],1,24489.4509858618,0,0,0,1,263.954545454545
north,north_2,191,H261557,241232,16000,north_2_6,2,(44,54],1,15303.8674338233,0,0,0,1,263.954545454545
north,north_2,191,H261337,240650,16000,north_2_6,1,(54,64],1,7735.98950943123,0,0,0,1,263.954545454545
north,north_2,191,H261338,240652,16000,north_2_6,1,(0,14],0,14313.599816483,0,1,0,1,263.954545454545
north,north_2,191,H262032,242168,16000,north_2_6,1,(0,14],0,21989.3496119424,0,1,0,1,263.954545454545
north,north_2,191,H261735,241648,16000,north_2_6,2,(34,44],1,78279.5431406857,0,0,0,1,263.954545454545
north,north_2,191,H261318,240604,16000,north_2_6,1,(44,54],1,16928.1137370562,0,0,0,1,263.954545454545
north,north_2,191,H261545,241208,16000,north_2_6,1,(34,44],1,17548.3611203706,0,0,0,1,263.954545454545
north,north_2,191,H261640,241432,16000,north_2_6,1,(44,54],1,5179.80803149626,0,0,0,1,263.954545454545
north,north_2,191,H261798,241772,16000,north_2_6,1,(54,64],1,13876.1699261384,0,0,0,1,263.954545454545
north,north_2,191,H261754,241684,16000,north_2_6,2,(0,14],0,25476.7845105308,0,1,0,1,263.954545454545
north,north_2,196,H263402,245137,16000,north_2_6,2,(44,54],1,24617.1353851794,0,0,0,1,265.913043478261
north,north_2,196,H263393,245124,16000,north_2_6,1,(34,44],1,14697.2830288728,0,0,0,1,265.913043478261
north,north_2,196,H263259,244770,16000,north_2_6,1,(44,54],1,14177.9370739886,0,0,0,1,265.913043478261
north,north_2,196,H263452,245256,16000,north_2_6,2,(54,64],1,21632.4962447498,0,0,0,1,265.913043478261
north,north_2,196,H263517,245406,16000,north_2_6,1,(34,44],1,11636.5667108481,0,0,0,1,265.913043478261
north,north_2,196,H263127,244414,16000,north_2_6,1,(44,54],1,10125.1114436258,0,0,0,1,265.913043478261
north,north_2,196,H263090,244317,16000,north_2_6,1,(14,24],1,19485.7672142642,0,0,0,1,265.913043478261
north,north_2,196,H263339,245001,16000,north_2_6,1,(54,64],1,33976.7217313333,0,0,0,1,265.913043478261
north,north_2,196,H263347,245018,16000,north_2_6,2,(44,54],1,25799.0118412429,0,0,0,1,265.913043478261
north,north_2,196,H263177,244555,16000,north_2_6,1,(14,24],1,17725.2111397918,0,0,0,1,265.913043478261
north,north_2,196,H263223,244686,16000,north_2_6,2,(44,54],1,34490.642146389,0,0,0,1,265.913043478261
north,north_2,196,H263618,245569,16000,north_2_6,2,(54,64],1,18245.98699701,0,0,0,1,265.913043478261
north,north_2,196,H263683,245657,16000,north_2_6,1,(64,74],1,27993.9698836057,0,0,0,1,265.913043478261
north,north_2,196,H263096,244335,16000,north_2_6,1,(24,34],1,23533.1033296858,0,0,0,1,265.913043478261
north,north_2,196,H263103,244358,16000,north_2_6,2,(64,74],1,22561.3012538199,0,0,0,1,265.913043478261
north,north_2,196,H263376,245083,16000,north_2_6,1,(64,74],1,21835.9522993495,0,0,0,1,265.913043478261
north,north_2,196,H263277,244828,16000,north_2_6,1,(54,64],1,29622.5475636262,0,0,0,1,265.913043478261
north,north_2,196,H263164,244518,16000,north_2_6,2,(0,14],0,6096.14596290589,0,1,0,1,265.913043478261
north,north_2,196,H263161,244509,16000,north_2_6,1,(44,54],1,11000.4795913083,0,0,0,1,265.913043478261
north,north_2,196,H263068,244256,16000,north_2_6,1,(74,112],0,14550.0855111698,0,1,0,1,265.913043478261
north,north_2,196,H263298,244878,16000,north_2_6,1,(44,54],1,21946.1258431863,0,0,0,1,265.913043478261
north,north_2,196,H263641,245605,16000,north_2_6,2,(24,34],1,35356.0509399807,0,0,0,1,265.913043478261
north,north_2,196,H263233,244709,16000,north_2_6,2,(64,74],1,11871.1912316386,0,0,0,1,265.913043478261
north,north_2,212,H279776,286001,16000,north_2_6,2,(0,14],0,1958.62734177671,0,1,0,1,262.826086956522
north,north_2,212,H279623,285649,16000,north_2_6,1,(24,34],1,28002.5082981643,0,0,0,1,262.826086956522
north,north_2,212,H279712,285858,16000,north_2_6,2,(44,54],1,24711.4505074371,0,0,0,1,262.826086956522
north,north_2,212,H279964,286300,16000,north_2_6,1,(24,34],1,26637.2843947292,0,0,0,1,262.826086956522
north,north_2,212,H279754,285948,16000,north_2_6,2,(74,112],0,11745.2428314334,0,1,0,1,262.826086956522
north,north_2,212,H279716,285869,16000,north_2_6,2,(54,64],1,27021.4826407527,0,0,0,1,262.826086956522
north,north_2,212,H279828,286104,16000,north_2_6,1,(44,54],1,26651.5657647828,0,0,0,1,262.826086956522
north,north_2,212,H279885,286200,16000,north_2_6,1,(64,74],1,32377.5960384567,0,0,0,1,262.826086956522
north,north_2,212,H279902,286224,16000,north_2_6,2,(24,34],1,19145.4157285519,0,0,0,1,262.826086956522
north,north_2,212,H279882,286196,16000,north_2_6,2,(64,74],1,38637.3616445946,0,0,0,1,262.826086956522
north,north_2,212,H279969,286305,16000,north_2_6,2,(34,44],1,25711.2033406927,0,0,0,1,262.826086956522
north,north_2,212,H279746,285934,16000,north_2_6,2,(44,54],1,20799.9396430054,0,0,0,1,262.826086956522
north,north_2,212,H279679,285774,16000,north_2_6,2,(74,112],0,16145.2186595677,0,1,0,1,262.826086956522
north,north_2,212,H279626,285657,16000,north_2_6,2,(74,112],0,15627.4726629719,0,1,0,1,262.826086956522
north,north_2,212,H279901,286222,16000,north_2_6,1,(54,64],1,27037.3475362669,0,0,0,1,262.826086956522
north,north_2,212,H279862,286166,16000,north_2_6,1,(64,74],1,36561.2271244749,0,0,0,1,262.826086956522
north,north_2,212,H279686,285788,16000,north_2_6,2,(14,24],1,25156.8097448326,0,0,0,1,262.826086956522
north,north_2,212,H279736,285916,16000,north_2_6,1,(64,74],1,34223.2164078241,0,0,0,1,262.826086956522
north,north_2,212,H279803,286055,16000,north_2_6,2,(34,44],1,36283.9042350898,0,0,0,1,262.826086956522
north,north_2,212,H279936,286268,16000,north_2_6,2,(24,34],1,10852.8111061032,0,0,0,1,262.826086956522
north,north_2,212,H279725,285891,16000,north_2_6,1,(54,64],0,8517.58770110366,1,0,0,1,262.826086956522
north,north_2,212,H279693,285807,16000,north_2_6,2,(74,112],0,15692.4373503124,0,1,0,1,262.826086956522
north,north_2,212,H279934,286264,16000,north_2_6,1,(74,112],0,18695.1404501723,0,1,0,1,262.826086956522
north,north_2,214,H288209,305280,14000,north_2_4,2,(34,44],1,9975.16820046246,0,0,1,0,385.020408163265
north,north_2,214,H285851,301282,14000,north_2_4,1,(64,74],1,29808.2025937261,0,0,1,0,385.020408163265
north,north_2,214,H283496,295815,14000,north_2_4,1,(14,24],1,10585.240720349,0,0,1,0,385.020408163265
north,north_2,214,H283477,295763,14000,north_2_4,1,(54,64],0,0,1,0,1,0,385.020408163265
north,north_2,214,H280163,286731,14000,north_2_4,1,(44,54],1,3446.41930905199,0,0,1,0,385.020408163265
north,north_2,214,H286310,302216,14000,north_2_4,1,(74,112],0,36184.7587894842,0,1,1,0,385.020408163265
north,north_2,214,H280682,288201,14000,north_2_4,2,(74,112],0,32020.0134267139,0,1,1,0,385.020408163265
north,north_2,214,H286382,302345,14000,north_2_4,2,(74,112],0,18843.3935568239,0,1,1,0,385.020408163265
north,north_2,214,H285958,301522,14000,north_2_4,1,(64,74],1,22540.0393549941,0,0,1,0,385.020408163265
north,north_2,214,H286304,302195,14000,north_2_4,2,(44,54],1,14786.920370489,0,0,1,0,385.020408163265
north,north_2,214,H285870,301319,14000,north_2_4,2,(64,74],1,15276.1128649713,0,0,1,0,385.020408163265
north,north_2,214,H281036,289222,14000,north_2_4,2,(24,34],1,21994.1303076179,0,0,1,0,385.020408163265
north,north_2,214,H280702,288258,14000,north_2_4,2,(24,34],1,12650.5420576365,0,0,1,0,385.020408163265
north,north_2,214,H285031,299486,14000,north_2_4,2,(64,74],1,19844.0561716496,0,0,1,0,385.020408163265
north,north_2,214,H288150,305209,14000,north_2_4,2,(34,44],1,22947.879867976,0,0,1,0,385.020408163265
north,north_2,214,H280806,288566,14000,north_2_4,2,(14,24],1,4591.27634296038,0,0,1,0,385.020408163265
north,north_2,214,H286767,303056,14000,north_2_4,1,(54,64],1,42295.5056834193,0,0,1,0,385.020408163265
north,north_2,214,H286943,303386,14000,north_2_4,2,(44,54],1,836.945171514773,0,0,1,0,385.020408163265
north,north_2,214,H281348,290085,14000,north_2_4,2,(44,54],1,22292.1871648548,0,0,1,0,385.020408163265
north,north_2,214,H281356,290108,14000,north_2_4,1,(0,14],0,17828.647166346,0,1,1,0,385.020408163265
north,north_2,214,H287049,303585,14000,north_2_4,2,(44,54],1,12029.4019434141,0,0,1,0,385.020408163265
north,north_2,214,H287115,303700,14000,north_2_4,1,(54,64],1,30750.5950649115,0,0,1,0,385.020408163265
north,north_2,214,H283763,296460,14000,north_2_4,2,(14,24],1,2845.12830228272,0,0,1,0,385.020408163265
north,north_2,214,H281328,290034,14000,north_2_4,1,(44,54],0,9271.45462776343,1,0,1,0,385.020408163265
north,north_2,214,H281337,290051,14000,north_2_4,1,(34,44],1,16499.2368890472,0,0,1,0,385.020408163265
north,north_2,214,H281342,290066,14000,north_2_4,1,(0,14],0,23717.5786996711,0,1,1,0,385.020408163265
north,north_2,214,H283903,296828,14000,north_2_4,2,(74,112],0,17491.5541591986,0,1,1,0,385.020408163265
north,north_2,214,H283158,294952,14000,north_2_4,1,(74,112],0,57977.0305907287,0,1,1,0,385.020408163265
north,north_2,214,H286651,302843,14000,north_2_4,1,(44,54],1,30782.2241555331,0,0,1,0,385.020408163265
north,north_2,214,H285094,299627,14000,north_2_4,1,(34,44],1,13962.2713088128,0,0,1,0,385.020408163265
north,north_2,214,H284860,299096,14000,north_2_4,1,(44,54],1,34244.1956490879,0,0,1,0,385.020408163265
north,north_2,214,H283547,295931,14000,north_2_4,2,(14,24],1,23159.3661263608,0,0,1,0,385.020408163265
north,north_2,214,H283231,295138,14000,north_2_4,1,(0,14],0,13502.9572243813,0,1,1,0,385.020408163265
north,north_2,214,H280536,287790,14000,north_2_4,2,(44,54],1,27957.4614519914,0,0,1,0,385.020408163265
north,north_2,214,H282525,293319,14000,north_2_4,2,(14,24],1,17850.7093039473,0,0,1,0,385.020408163265
north,north_2,214,H280386,287369,14000,north_2_4,2,(34,44],1,20416.5934646072,0,0,1,0,385.020408163265
north,north_2,214,H284522,298325,14000,north_2_4,1,(44,54],1,21122.7744051096,0,0,1,0,385.020408163265
north,north_2,214,H283266,295238,14000,north_2_4,1,(44,54],1,19129.3019270015,0,0,1,0,385.020408163265
north,north_2,214,H281106,289417,14000,north_2_4,2,(74,112],0,4075.06859331499,0,1,1,0,385.020408163265
north,north_2,214,H286546,302663,14000,north_2_4,1,(24,34],1,32407.9930338375,0,0,1,0,385.020408163265
north,north_2,214,H280875,288760,14000,north_2_4,1,(74,112],0,29318.2061183047,0,1,1,0,385.020408163265
north,north_2,214,H284334,297885,14000,north_2_4,2,(44,54],1,13372.9866478862,0,0,1,0,385.020408163265
north,north_2,214,H285380,300267,14000,north_2_4,2,(44,54],1,24441.4515103368,0,0,1,0,385.020408163265
north,north_2,214,H285538,300604,14000,north_2_4,1,(14,24],1,70480.6961786022,0,0,1,0,385.020408163265
north,north_2,214,H282355,292873,14000,north_2_4,1,(0,14],0,11496.0445294339,0,1,1,0,385.020408163265
north,north_2,214,H280322,287181,14000,north_2_4,1,(54,64],1,33959.4955688805,0,0,1,0,385.020408163265
north,north_2,214,H286504,302587,14000,north_2_4,2,(24,34],1,22157.8482789688,0,0,1,0,385.020408163265
north,north_2,214,H284191,297530,14000,north_2_4,1,(44,54],1,8519.81015106375,0,0,1,0,385.020408163265
north,north_2,214,H282890,294264,14000,north_2_4,1,(34,44],1,40762.9221298967,0,0,1,0,385.020408163265
north,north_2,221,H299206,334860,14000,north_2_4,1,(14,24],1,9773.20134642844,0,0,1,0,385.769230769231
north,north_2,221,H294979,325020,14000,north_2_4,1,(0,14],0,19999.0170332324,0,1,1,0,385.769230769231
north,north_2,221,H297740,331864,14000,north_2_4,2,(54,64],1,36318.0542769203,0,0,1,0,385.769230769231
north,north_2,221,H297769,331925,14000,north_2_4,2,(64,74],1,14368.3930377032,0,0,1,0,385.769230769231
north,north_2,221,H300864,337407,14000,north_2_4,2,(74,112],0,11029.7842903968,0,1,1,0,385.769230769231
north,north_2,221,H299862,336024,14000,north_2_4,2,(64,74],1,18959.1506205623,0,0,1,0,385.769230769231
north,north_2,221,H301020,337571,14000,north_2_4,1,(34,44],1,40255.95829611,0,0,1,0,385.769230769231
north,north_2,221,H295953,327536,14000,north_2_4,2,(44,54],1,14121.0557465185,0,0,1,0,385.769230769231
north,north_2,221,H299553,335502,14000,north_2_4,1,(54,64],1,9668.92937924671,0,0,1,0,385.769230769231
north,north_2,221,H299859,336019,14000,north_2_4,2,(44,54],1,29069.2004120883,0,0,1,0,385.769230769231
north,north_2,221,H295437,326191,14000,north_2_4,1,(34,44],1,9985.72396928671,0,0,1,0,385.769230769231
north,north_2,221,H299981,336201,14000,north_2_4,2,(0,14],0,15344.3386251024,0,1,1,0,385.769230769231
north,north_2,221,H298243,332964,14000,north_2_4,2,(14,24],1,4315.06060368028,0,0,1,0,385.769230769231
north,north_2,221,H299707,335767,14000,north_2_4,1,(34,44],1,10719.7164593198,0,0,1,0,385.769230769231
north,north_2,221,H296745,329479,14000,north_2_4,2,(14,24],1,9875.06330655968,0,0,1,0,385.769230769231
north,north_2,221,H298237,332947,14000,north_2_4,1,(64,74],1,53138.624169018,0,0,1,0,385.769230769231
north,north_2,221,H294213,322991,14000,north_2_4,2,(74,112],0,12146.7271175367,0,1,1,0,385.769230769231
north,north_2,221,H297237,330671,14000,north_2_4,1,(24,34],1,53408.7600063406,0,0,1,0,385.769230769231
north,north_2,221,H296574,329074,14000,north_2_4,2,(34,44],0,410.441096525551,1,0,1,0,385.769230769231
north,north_2,221,H299736,335815,14000,north_2_4,1,(54,64],1,45019.7379707151,0,0,1,0,385.769230769231
north,north_2,221,H298383,333260,14000,north_2_4,2,(24,34],1,28982.5426714229,0,0,1,0,385.769230769231
north,north_2,221,H298399,333296,14000,north_2_4,1,(74,112],0,30444.56243262,0,1,1,0,385.769230769231
north,north_2,221,H295318,325898,14000,north_2_4,1,(44,54],1,26614.1777208943,0,0,1,0,385.769230769231
north,north_2,221,H297966,332338,14000,north_2_4,2,(14,24],1,29679.0676341677,0,0,1,0,385.769230769231
north,north_2,221,H297977,332363,14000,north_2_4,1,(0,14],0,27126.3208142676,0,1,1,0,385.769230769231
north,north_2,221,H297119,330386,14000,north_2_4,2,(54,64],1,17337.5279117076,0,0,1,0,385.769230769231
north,north_2,221,H300625,337117,14000,north_2_4,1,(74,112],0,7802.80207071855,0,1,1,0,385.769230769231
north,north_2,221,H296819,329656,14000,north_2_4,2,(14,24],1,9907.64840322297,0,0,1,0,385.769230769231
north,north_2,221,H294066,322556,14000,north_2_4,2,(0,14],0,21843.9061075733,0,1,1,0,385.769230769231
north,north_2,221,H295828,327208,14000,north_2_4,2,(24,34],1,10017.0426073173,0,0,1,0,385.769230769231
north,north_2,221,H300606,337094,14000,north_2_4,1,(54,64],1,8576.14500847805,0,0,1,0,385.769230769231
north,north_2,221,H294802,324554,14000,north_2_4,1,(64,74],1,39502.9741361045,0,0,1,0,385.769230769231
north,north_2,221,H300291,336674,14000,north_2_4,1,(64,74],1,23515.7000786408,0,0,1,0,385.769230769231
north,north_2,221,H296835,329689,14000,north_2_4,2,(64,74],1,23011.391536724,0,0,1,0,385.769230769231
north,north_2,221,H294542,323868,14000,north_2_4,2,(54,64],1,29295.3331435234,0,0,1,0,385.769230769231
north,north_2,221,H294386,323464,14000,north_2_4,2,(34,44],1,26051.0856532977,0,0,1,0,385.769230769231
north,north_2,221,H300144,336454,14000,north_2_4,1,(34,44],1,28125.470911727,0,0,1,0,385.769230769231
north,north_2,221,H295643,326716,14000,north_2_4,2,(0,14],0,10219.0010881737,0,1,1,0,385.769230769231
north,north_2,221,H297068,330262,14000,north_2_4,2,(54,64],1,56474.3374923362,0,0,1,0,385.769230769231
north,north_2,223,H301363,338344,16000,north_2_6,2,(34,44],1,120669.095822335,0,0,0,1,268.875
north,north_2,223,H301705,339165,16000,north_2_6,1,(64,74],1,49365.2689022462,0,0,0,1,268.875
north,north_2,223,H301652,339066,16000,north_2_6,1,(0,14],0,18988.6659647712,0,1,0,1,268.875
north,north_2,223,H301536,338795,16000,north_2_6,2,(74,112],0,14981.1984124653,0,1,0,1,268.875
north,north_2,223,H301359,338334,16000,north_2_6,2,(74,112],0,16771.5333016413,0,1,0,1,268.875
north,north_2,223,H301358,338332,16000,north_2_6,2,(14,24],1,25888.8456838813,0,0,0,1,268.875
north,north_2,223,H301598,338947,16000,north_2_6,1,(54,64],1,22511.3992950966,0,0,0,1,268.875
north,north_2,223,H301369,338365,16000,north_2_6,2,(34,44],1,12776.8741391875,0,0,0,1,268.875
north,north_2,223,H301450,338582,16000,north_2_6,2,(64,74],1,33684.0765139677,0,0,0,1,268.875
north,north_2,223,H301511,338732,16000,north_2_6,1,(34,44],1,22998.2430005769,0,0,0,1,268.875
north,north_2,223,H301345,338295,16000,north_2_6,2,(34,44],1,18458.9943747171,0,0,0,1,268.875
north,north_2,223,H301301,338181,16000,north_2_6,2,(74,112],0,53404.0526707429,0,1,0,1,268.875
north,north_2,223,H301643,339044,16000,north_2_6,1,(44,54],1,16705.534856731,0,0,0,1,268.875
north,north_2,223,H301589,338922,16000,north_2_6,2,(74,112],0,35200.9835645537,0,1,0,1,268.875
north,north_2,223,H301591,338928,16000,north_2_6,2,(64,74],1,36473.2347283112,0,0,0,1,268.875
north,north_2,223,H301578,338897,16000,north_2_6,1,(24,34],1,70756.7612427972,0,0,0,1,268.875
north,north_2,223,H301460,338601,16000,north_2_6,2,(54,64],1,25896.6545558069,0,0,0,1,268.875
north,north_2,223,H301814,339358,16000,north_2_6,1,(0,14],0,23818.7501024862,0,1,0,1,268.875
north,north_2,223,H301677,339118,16000,north_2_6,2,(74,112],0,16154.2714695251,0,1,0,1,268.875
north,north_2,223,H301821,339368,16000,north_2_6,1,(64,74],1,11877.3459504152,0,0,0,1,268.875
north,north_2,223,H301439,338551,16000,north_2_6,1,(14,24],1,15361.9437360257,0,0,0,1,268.875
north,north_2,223,H301611,338976,16000,north_2_6,1,(14,24],1,31425.4381786616,0,0,0,1,268.875
north,north_2,223,H301628,339010,16000,north_2_6,1,(14,24],1,16295.1741909834,0,0,0,1,268.875
north,north_2,223,H301471,338635,16000,north_2_6,1,(34,44],1,8234.24915516228,0,0,0,1,268.875
north,north_2,228,H312106,365415,14000,north_2_4,2,(54,64],1,22245.6497048839,0,0,1,0,382.555555555556
north,north_2,228,H312111,365426,14000,north_2_4,2,(74,112],0,24340.2864384443,0,1,1,0,382.555555555556
north,north_2,228,H312886,367158,14000,north_2_4,1,(34,44],1,35585.2289832084,0,0,1,0,382.555555555556
north,north_2,228,H312874,367135,14000,north_2_4,1,(74,112],0,41903.0286402502,0,1,1,0,382.555555555556
north,north_2,228,H310205,360860,14000,north_2_4,1,(0,14],0,22110.5387303089,0,1,1,0,382.555555555556
north,north_2,228,H312867,367118,14000,north_2_4,2,(74,112],0,19396.8347342732,0,1,1,0,382.555555555556
north,north_2,228,H314525,370693,14000,north_2_4,1,(34,44],1,12729.5942207841,0,0,1,0,382.555555555556
north,north_2,228,H311613,364293,14000,north_2_4,1,(14,24],1,17591.4927853128,0,0,1,0,382.555555555556
north,north_2,228,H310029,360401,14000,north_2_4,2,(24,34],1,26293.4205572649,0,0,1,0,382.555555555556
north,north_2,228,H312818,367012,14000,north_2_4,1,(34,44],1,43114.6120337144,0,0,1,0,382.555555555556
north,north_2,228,H306299,350693,14000,north_2_4,1,(44,54],1,28196.8159941842,0,0,1,0,382.555555555556
north,north_2,228,H314415,370454,14000,north_2_4,1,(74,112],0,19578.5023209333,0,1,1,0,382.555555555556
north,north_2,228,H314417,370457,14000,north_2_4,2,(24,34],1,15723.6396450711,0,0,1,0,382.555555555556
north,north_2,228,H314571,370788,14000,north_2_4,1,(34,44],1,29481.3921657551,0,0,1,0,382.555555555556
north,north_2,228,H314596,370838,14000,north_2_4,1,(14,24],1,16966.832421249,0,0,1,0,382.555555555556
north,north_2,228,H304525,345737,14000,north_2_4,2,(14,24],1,37361.6599080883,0,0,1,0,382.555555555556
north,north_2,228,H305100,347385,14000,north_2_4,1,(44,54],1,29004.1492610161,0,0,1,0,382.555555555556
